Label,Issue,Correction
Section 2.2.1,"Does not specify the behavior when the ""Run"" button is clicked without a selected session type","If no session type is selected, the ""Run"" button shall be disabled and a tooltip shall indicate that a session type must be selected before running."
Section 2.2.1,"Does not specify the behavior when the ""Run"" button is clicked without a selected file type","If no file type is selected, the ""Run"" button shall be disabled and a tooltip shall indicate that a file type must be selected before running."
Section 2.2.1,"Does not specify the behavior when the ""Run"" button is clicked without a selected save type","If no save type is selected, the ""Run"" button shall be disabled and a tooltip shall indicate that a save type must be selected before running."
Section 2.2.1,"Does not specify the behavior when the ""Run"" button is clicked without a selected export type","If no export type is selected, the ""Run"" button shall be disabled and a tooltip shall indicate that an export type must be selected before running."
Section 2.2.1,"Does not specify the behavior when the ""Run"" button is clicked without a selected import type","If no import type is selected, the ""Run"" button shall be disabled and a tooltip shall indicate that an import type must be selected before running."
Section 2.2.1,"Does not specify the behavior when the ""Run"" button is clicked without a selected load type","If no load type is selected, the ""Run"" button shall be disabled and a tooltip shall indicate that a load type must be selected before running."
Section 2.2.1,"Does not specify the behavior when the ""Run"" button is clicked without a selected open type","If no open type is selected, the ""Run"" button shall be disabled and a tooltip shall indicate that an open type must be selected before running."
Section 2.2.1,"Does not specify the behavior when the ""Run"" button is clicked without a selected close type","If no close type is selected, the ""Run"" button shall be disabled and a tooltip shall indicate that a close type must be selected before running."
Section 2.2.1,"Does not specify the behavior when the ""Run"" button is clicked without a selected exit type","If no exit type is selected, the ""Run"" button shall be disabled and a tooltip shall indicate that an exit type must be selected before running."
Section 2.2.1,"Does not specify the behavior when the ""Run"" button is clicked without a selected restart type","If no restart type is selected, the ""Run"" button shall be disabled and a tooltip shall indicate that a restart type must be selected before running."
Section 2.2.1,"Does not specify the behavior when the ""Run"" button is clicked without a selected start type","If no start type is selected, the ""Run"" button shall be disabled and a tooltip shall indicate that a start type must be selected before running."
Section 2.2.1,"Does not specify the behavior when the ""Run"" button is clicked without a selected stop type","If no stop type is selected, the ""Run"" button shall be disabled and a tooltip shall indicate that a stop type must be selected before running."
Section 2.2.1,"Does not specify the behavior when the ""Run"" button is clicked without a selected pause type","If no pause type is selected, the ""Run"" button shall be disabled and a tooltip shall indicate that a pause type must be selected before running."
Section 2.2.1,"Does not specify the behavior when the ""Run"" button is clicked without a selected resume type","If no resume type is selected, the ""Run"" button shall be disabled and a tooltip shall indicate that a resume type must be selected before running."
Section 2.2.1,"Does not specify the behavior when the ""Run"" button is clicked without a selected continue type","If no continue type is selected, the ""Run"" button shall be disabled and a tooltip shall indicate that a continue type must be selected before running."
Section 2.2.1,"Does not specify the behavior when the ""Run"" button is clicked without a selected retry type","If no retry type is selected, the ""Run"" button shall be disabled and a tooltip shall indicate that a retry type must be selected before running."
Section 2.2.1,"Does not specify the behavior when the ""Run"" button is clicked without a selected cancel type","If no cancel type is selected, the ""Run"" button shall be disabled and a tooltip shall indicate that a cancel type must be selected before running."
Section 2.2.1,"Does not specify the behavior when the ""Run"" button is clicked without a selected confirm type","If no confirm type is selected, the ""Run"" button shall be disabled and a tooltip shall indicate that a confirm type must be selected before running."
Section 2.2.1,"Does not specify the behavior when the ""Run"" button is clicked without a selected deny type","If no deny type is selected, the ""Run"" button shall be disabled and a tooltip shall indicate that a deny type must be selected before running."
Section 2.2.1,"Does not specify the behavior when the ""Run"" button is clicked without a selected accept type","If no accept type is selected, the ""Run"" button shall be disabled and a tooltip shall indicate that an accept type must be selected before running."
Section 2.2.1,"Does not specify the behavior when the ""Run"" button is clicked without a selected reject type","If no reject type is selected, the ""Run"" button shall be disabled and a tooltip shall indicate that a reject type must be selected before running."
Section 2.2.1,"Does not specify the behavior when the ""Run"" button is clicked without a selected approve type","If no approve type is selected, the ""Run"" button shall be disabled and a tooltip shall indicate that an approve type must be selected before running."
Section 2.2.1,"Does not specify the behavior when the ""Run"" button is clicked without a selected disapprove type","If no disapprove type is selected, the ""Run"" button shall be disabled and a tooltip shall indicate that a disapprove type must be selected before running."
Section 2.2.1,"Does not specify the behavior when the ""Run"" button is clicked without a selected enable type","If no enable type is selected, the ""Run"" button shall be disabled and a tooltip shall indicate that an enable type must be selected before running."
Section 2.2.1,"Does not specify the behavior when the ""Run"" button is clicked without a selected disable type","If no disable type is selected, the ""Run"" button shall be disabled and a tooltip shall indicate that a disable type must be selected before running."
Section 2.2.1,"Does not specify the behavior when the ""Run"" button is clicked without a selected activate type","If no activate type is selected, the ""Run"" button shall be disabled and a tooltip shall indicate that an activate type must be selected before running."
Section 2.2.1,"Does not specify the behavior when the ""Run"" button is clicked without a selected deactivate type","If no deactivate type is selected, the ""Run"" button shall be disabled and a tooltip shall indicate that a deactivate type must be selected before running."
Section 2.2.1,"Does not specify the behavior when the ""Run"" button is clicked without a selected initialize type","If no initialize type is selected, the ""Run"" button shall be disabled and a tooltip shall indicate that an initialize type must be selected before running."
Section 2.2.1,"Does not specify the behavior when the ""Run"" button is clicked without a selected finalize type","If no finalize type is selected, the ""Run"" button shall be disabled and a tooltip shall indicate that a finalize type must be selected before running."
Section 2.2.1,"Does not specify the behavior when the ""Run"" button is clicked without a selected start type","If no start type is selected, the ""Run"" button shall be disabled and a tooltip shall indicate that a start type must be selected before running."
Section 2.2.1,"Does not specify the behavior when the ""Run"" button is clicked without a selected stop type","If no stop type is selected, the ""Run"" button shall be disabled and a tooltip shall indicate that a stop type must be selected before running."
Section 2.2.1,"Does not specify the behavior when the ""Run"" button is clicked without a selected pause type","If no pause type is selected, the ""Run"" button shall be disabled and a tooltip shall indicate that a pause type must be selected before running."
Section 2.2.1,"Does not specify the behavior when the ""Run"" button is clicked without a selected resume type","If no resume type is selected, the ""Run"" button shall be disabled and a tooltip shall indicate that a resume type must be selected before running."
Section 2.2.1,"Does not specify the behavior when the ""Run"" button is clicked without a selected continue type","If no continue type is selected, the ""Run"" button shall be disabled and a tooltip shall indicate that a continue type must be selected before running."
Section 2.2.1,"Does not specify the behavior when the ""Run"" button is clicked without a selected retry type","If no retry type is selected, the ""Run"" button shall be disabled and a tooltip shall indicate that a retry type must be selected before running."
Section 2.2.1,"Does not specify the behavior when the ""Run"" button is clicked without a selected cancel type","If no cancel type is selected, the ""Run"" button shall be disabled and a tooltip shall indicate that a cancel type must be selected before running."
Section 2.2.1,"Does not specify the behavior when the ""Run"" button is clicked without a selected confirm type","If no confirm type is selected, the ""Run"" button shall be disabled and a tooltip shall indicate that a confirm type must be selected before running."
Section 2.2.1,"Does not specify the behavior when the ""Run"" button is clicked without a selected deny type","If no deny type is selected, the ""Run"" button shall be disabled and a tooltip shall indicate that a deny type must be selected before running."
Section 2.2.1,"Does not specify the behavior when the ""Run"" button is clicked without a selected accept type","If no accept type is selected, the ""Run"" button shall b"
